Index;Absolute_Orbit;Time_From_ANX;yyyy-mm-dd;hh:mm:ss.sss;Lon;Lat;Duration;Zone
31;9228;1614.695917;2026-01-12;00:43:39.181;-137.339087;73.688577;188.0;Inuvik
32;9228;1615.695917;2026-01-12;00:43:40.181;-137.442425;73.630279;188.0;Inuvik
33;9228;1616.695917;2026-01-12;00:43:41.181;-137.545109;73.571938;188.0;Inuvik
34;9228;1617.695917;2026-01-12;00:43:42.181;-137.647162;73.513557;188.0;Inuvik
35;9228;1618.695917;2026-01-12;00:43:43.181;-137.748514;73.455127;188.0;Inuvik
36;9228;1619.695917;2026-01-12;00:43:44.181;-137.849172;73.396648;188.0;Inuvik
37;9228;1620.695917;2026-01-12;00:43:45.181;-137.949144;73.338121;188.0;Inuvik
38;9228;1621.695917;2026-01-12;00:43:46.181;-138.048544;73.279559;188.0;Inuvik
39;9228;1622.695917;2026-01-12;00:43:47.181;-138.147295;73.220954;188.0;Inuvik
40;9228;1623.695917;2026-01-12;00:43:48.181;-138.245378;73.162301;188.0;Inuvik
41;9228;1624.695917;2026-01-12;00:43:49.181;-138.342799;73.103603;188.0;Inuvik
42;9228;1625.695917;2026-01-12;00:43:50.181;-138.439589;73.044861;188.0;Inuvik
43;9228;1626.695917;2026-01-12;00:43:51.181;-138.535839;72.986087;188.0;Inuvik
44;9228;1627.695917;2026-01-12;00:43:52.181;-138.631445;72.927269;188.0;Inuvik
45;9228;1628.695917;2026-01-12;00:43:53.181;-138.726413;72.868406;188.0;Inuvik
46;9228;1629.695917;2026-01-12;00:43:54.181;-138.820751;72.809498;188.0;Inuvik
47;9228;1630.695917;2026-01-12;00:43:55.181;-138.914536;72.750556;188.0;Inuvik
48;9228;1631.695917;2026-01-12;00:43:56.181;-139.007759;72.691578;188.0;Inuvik
49;9228;1632.695917;2026-01-12;00:43:57.181;-139.100368;72.632556;188.0;Inuvik
50;9228;1633.695917;2026-01-12;00:43:58.181;-139.192369;72.573493;188.0;Inuvik
51;9228;1634.695917;2026-01-12;00:43:59.181;-139.283768;72.514387;188.0;Inuvik
52;9228;1635.695917;2026-01-12;00:44:00.181;-139.374688;72.455254;188.0;Inuvik
53;9228;1636.695917;2026-01-12;00:44:01.181;-139.465027;72.396081;188.0;Inuvik
54;9228;1637.695917;2026-01-12;00:44:02.181;-139.554779;72.336868;188.0;Inuvik
55;9228;1638.695917;2026-01-12;00:44:03.181;-139.643951;72.277613;188.0;Inuvik
56;9228;1639.695917;2026-01-12;00:44:04.181;-139.732583;72.218324;188.0;Inuvik
57;9228;1640.695917;2026-01-12;00:44:05.181;-139.820736;72.159005;188.0;Inuvik
58;9228;1641.695917;2026-01-12;00:44:06.181;-139.908323;72.099647;188.0;Inuvik
59;9228;1642.695917;2026-01-12;00:44:07.181;-139.995350;72.040249;188.0;Inuvik
60;9228;1643.695917;2026-01-12;00:44:08.181;-140.081822;71.980814;188.0;Inuvik
61;9228;1644.695917;2026-01-12;00:44:09.181;-140.167827;71.921350;188.0;Inuvik
62;9228;1645.695917;2026-01-12;00:44:10.181;-140.253329;71.861853;188.0;Inuvik
63;9228;1646.695917;2026-01-12;00:44:11.181;-140.338290;71.802318;188.0;Inuvik
64;9228;1647.695917;2026-01-12;00:44:12.181;-140.422716;71.742747;188.0;Inuvik
65;9228;1648.695917;2026-01-12;00:44:13.181;-140.506615;71.683139;188.0;Inuvik
66;9228;1649.695917;2026-01-12;00:44:14.181;-140.590108;71.623508;188.0;Inuvik
67;9228;1650.695917;2026-01-12;00:44:15.181;-140.673079;71.563842;188.0;Inuvik
68;9228;1651.695917;2026-01-12;00:44:16.181;-140.755534;71.504139;188.0;Inuvik
69;9228;1652.695917;2026-01-12;00:44:17.181;-140.837476;71.444401;188.0;Inuvik
70;9228;1653.695917;2026-01-12;00:44:18.181;-140.918959;71.384634;188.0;Inuvik
71;9228;1654.695917;2026-01-12;00:44:19.181;-141.000012;71.324840;188.0;Inuvik
72;9228;1655.695917;2026-01-12;00:44:20.181;-141.080567;71.265011;188.0;Inuvik
73;9228;1656.695917;2026-01-12;00:44:21.181;-141.160626;71.205149;188.0;Inuvik
74;9228;1657.695917;2026-01-12;00:44:22.181;-141.240195;71.145252;188.0;Inuvik
75;9228;1658.695917;2026-01-12;00:44:23.181;-141.319371;71.085332;188.0;Inuvik
76;9228;1659.695917;2026-01-12;00:44:24.181;-141.398093;71.025383;188.0;Inuvik
77;9228;1660.695917;2026-01-12;00:44:25.181;-141.476338;70.965400;188.0;Inuvik
78;9228;1661.695917;2026-01-12;00:44:26.181;-141.554108;70.905384;188.0;Inuvik
79;9228;1662.695917;2026-01-12;00:44:27.181;-141.631426;70.845338;188.0;Inuvik
80;9228;1663.695917;2026-01-12;00:44:28.181;-141.708381;70.785271;188.0;Inuvik
81;9228;1664.695917;2026-01-12;00:44:29.181;-141.784874;70.725173;188.0;Inuvik
82;9228;1665.695917;2026-01-12;00:44:30.181;-141.860909;70.665043;188.0;Inuvik
83;9228;1666.695917;2026-01-12;00:44:31.181;-141.936491;70.604881;188.0;Inuvik
84;9228;1667.695917;2026-01-12;00:44:32.181;-142.011683;70.544695;188.0;Inuvik
85;9228;1668.695917;2026-01-12;00:44:33.181;-142.086486;70.484485;188.0;Inuvik
86;9228;1669.695917;2026-01-12;00:44:34.181;-142.160847;70.424244;188.0;Inuvik
87;9228;1670.695917;2026-01-12;00:44:35.181;-142.234770;70.363973;188.0;Inuvik
88;9228;1671.695917;2026-01-12;00:44:36.181;-142.308258;70.303672;188.0;Inuvik
89;9228;1672.695917;2026-01-12;00:44:37.181;-142.381416;70.243353;188.0;Inuvik
90;9228;1673.695917;2026-01-12;00:44:38.181;-142.454160;70.183006;188.0;Inuvik
91;9228;1674.695917;2026-01-12;00:44:39.181;-142.526481;70.122629;188.0;Inuvik
92;9228;1675.695917;2026-01-12;00:44:40.181;-142.598381;70.062223;188.0;Inuvik
93;9228;1676.695917;2026-01-12;00:44:41.181;-142.669893;70.001792;188.0;Inuvik
94;9228;1677.695917;2026-01-12;00:44:42.181;-142.741077;69.941342;188.0;Inuvik
95;9228;1678.695917;2026-01-12;00:44:43.181;-142.811851;69.880863;188.0;Inuvik
96;9228;1679.695917;2026-01-12;00:44:44.181;-142.882218;69.820357;188.0;Inuvik
97;9228;1680.695917;2026-01-12;00:44:45.181;-142.952182;69.759823;188.0;Inuvik
98;9228;1681.695917;2026-01-12;00:44:46.181;-143.021815;69.699268;188.0;Inuvik
99;9228;1682.695917;2026-01-12;00:44:47.181;-143.091094;69.638691;188.0;Inuvik
100;9228;1683.695917;2026-01-12;00:44:48.181;-143.159980;69.578087;188.0;Inuvik
101;9228;1684.695917;2026-01-12;00:44:49.181;-143.228476;69.517456;188.0;Inuvik
102;9228;1685.695917;2026-01-12;00:44:50.181;-143.296585;69.456799;188.0;Inuvik
103;9228;1686.695917;2026-01-12;00:44:51.181;-143.364418;69.396127;188.0;Inuvik
104;9228;1687.695917;2026-01-12;00:44:52.181;-143.431873;69.335428;188.0;Inuvik
105;9228;1688.695917;2026-01-12;00:44:53.181;-143.498950;69.274704;188.0;Inuvik
106;9228;1689.695917;2026-01-12;00:44:54.181;-143.565652;69.213954;188.0;Inuvik
107;9228;1690.695917;2026-01-12;00:44:55.181;-143.632021;69.153183;188.0;Inuvik
108;9228;1691.695917;2026-01-12;00:44:56.181;-143.698092;69.092394;188.0;Inuvik
109;9228;1692.695917;2026-01-12;00:44:57.181;-143.763797;69.031579;188.0;Inuvik
110;9228;1693.695917;2026-01-12;00:44:58.181;-143.829140;68.970740;188.0;Inuvik
111;9228;1694.695917;2026-01-12;00:44:59.181;-143.894122;68.909876;188.0;Inuvik
112;9228;1695.695917;2026-01-12;00:45:00.181;-143.958825;68.848995;188.0;Inuvik
113;9228;1696.695917;2026-01-12;00:45:01.181;-144.023204;68.788094;188.0;Inuvik
114;9228;1697.695917;2026-01-12;00:45:02.181;-144.087231;68.727168;188.0;Inuvik
115;9228;1698.695917;2026-01-12;00:45:03.181;-144.150909;68.666218;188.0;Inuvik
116;9228;1699.695917;2026-01-12;00:45:04.181;-144.214251;68.605245;188.0;Inuvik
117;9228;1700.695917;2026-01-12;00:45:05.181;-144.277347;68.544260;188.0;Inuvik
118;9228;1701.695917;2026-01-12;00:45:06.181;-144.340102;68.483250;188.0;Inuvik
119;9228;1702.695917;2026-01-12;00:45:07.181;-144.402519;68.422218;188.0;Inuvik
120;9228;1703.695917;2026-01-12;00:45:08.181;-144.464601;68.361162;188.0;Inuvik
121;9228;1704.695917;2026-01-12;00:45:09.181;-144.526398;68.300088;188.0;Inuvik
122;9228;1705.695917;2026-01-12;00:45:10.181;-144.587922;68.238998;188.0;Inuvik
123;9228;1706.695917;2026-01-12;00:45:11.181;-144.649119;68.177885;188.0;Inuvik
124;9228;1707.695917;2026-01-12;00:45:12.181;-144.709990;68.116750;188.0;Inuvik
125;9228;1708.695917;2026-01-12;00:45:13.181;-144.770539;68.055593;188.0;Inuvik
126;9228;1709.695917;2026-01-12;00:45:14.181;-144.830853;67.994422;188.0;Inuvik
127;9228;1710.695917;2026-01-12;00:45:15.181;-144.890868;67.933232;188.0;Inuvik
128;9228;1711.695917;2026-01-12;00:45:16.181;-144.950567;67.872020;188.0;Inuvik
129;9228;1712.695917;2026-01-12;00:45:17.181;-145.009954;67.810786;188.0;Inuvik
130;9228;1713.695917;2026-01-12;00:45:18.181;-145.069050;67.749533;188.0;Inuvik
131;9228;1714.695917;2026-01-12;00:45:19.181;-145.127921;67.688268;188.0;Inuvik
132;9228;1715.695917;2026-01-12;00:45:20.181;-145.186485;67.626981;188.0;Inuvik
133;9228;1716.695917;2026-01-12;00:45:21.181;-145.244747;67.565674;188.0;Inuvik
134;9228;1717.695917;2026-01-12;00:45:22.181;-145.302706;67.504345;188.0;Inuvik
135;9228;1718.695917;2026-01-12;00:45:23.181;-145.360425;67.443002;188.0;Inuvik
136;9228;1719.695917;2026-01-12;00:45:24.181;-145.417890;67.381644;188.0;Inuvik
137;9228;1720.695917;2026-01-12;00:45:25.181;-145.475062;67.320265;188.0;Inuvik
138;9228;1721.695917;2026-01-12;00:45:26.181;-145.531940;67.258865;188.0;Inuvik
139;9228;1722.695917;2026-01-12;00:45:27.181;-145.588529;67.197446;188.0;Inuvik
140;9228;1723.695917;2026-01-12;00:45:28.181;-145.644923;67.136017;188.0;Inuvik
141;9228;1724.695917;2026-01-12;00:45:29.181;-145.701038;67.074568;188.0;Inuvik
142;9228;1725.695917;2026-01-12;00:45:30.181;-145.756869;67.013100;188.0;Inuvik
143;9228;1726.695917;2026-01-12;00:45:31.181;-145.812418;66.951612;188.0;Inuvik
144;9228;1727.695917;2026-01-12;00:45:32.181;-145.867717;66.890109;188.0;Inuvik
145;9228;1728.695917;2026-01-12;00:45:33.181;-145.922809;66.828593;188.0;Inuvik
146;9228;1729.695917;2026-01-12;00:45:34.181;-145.977624;66.767058;188.0;Inuvik
147;9228;1730.695917;2026-01-12;00:45:35.181;-146.032166;66.705505;188.0;Inuvik
148;9228;1731.695917;2026-01-12;00:45:36.181;-146.086436;66.643932;188.0;Inuvik
149;9228;1732.695917;2026-01-12;00:45:37.181;-146.140503;66.582348;188.0;Inuvik
150;9228;1733.695917;2026-01-12;00:45:38.181;-146.194333;66.520748;188.0;Inuvik
151;9228;1734.695917;2026-01-12;00:45:39.181;-146.247899;66.459131;188.0;Inuvik
152;9228;1735.695917;2026-01-12;00:45:40.181;-146.301200;66.397494;188.0;Inuvik
153;9228;1736.695917;2026-01-12;00:45:41.181;-146.354243;66.335841;188.0;Inuvik
154;9228;1737.695917;2026-01-12;00:45:42.181;-146.407119;66.274178;188.0;Inuvik
155;9228;1738.695917;2026-01-12;00:45:43.181;-146.459737;66.212498;188.0;Inuvik
156;9228;1739.695917;2026-01-12;00:45:44.181;-146.512098;66.150800;188.0;Inuvik
157;9228;1740.695917;2026-01-12;00:45:45.181;-146.564205;66.089085;188.0;Inuvik
158;9228;1741.695917;2026-01-12;00:45:46.181;-146.616098;66.027356;188.0;Inuvik
159;9228;1742.695917;2026-01-12;00:45:47.181;-146.667797;65.965615;188.0;Inuvik
160;9228;1743.695917;2026-01-12;00:45:48.181;-146.719247;65.903857;188.0;Inuvik
161;9228;1744.695917;2026-01-12;00:45:49.181;-146.770449;65.842082;188.0;Inuvik
162;9228;1745.695917;2026-01-12;00:45:50.181;-146.821405;65.780290;188.0;Inuvik
163;9228;1746.695917;2026-01-12;00:45:51.181;-146.872191;65.718489;188.0;Inuvik
164;9228;1747.695917;2026-01-12;00:45:52.181;-146.922756;65.656673;188.0;Inuvik
165;9228;1748.695917;2026-01-12;00:45:53.181;-146.973080;65.594840;188.0;Inuvik
166;9228;1749.695917;2026-01-12;00:45:54.181;-147.023166;65.532991;188.0;Inuvik
167;9228;1750.695917;2026-01-12;00:45:55.181;-147.073027;65.471126;188.0;Inuvik
168;9228;1751.695917;2026-01-12;00:45:56.181;-147.122733;65.409253;188.0;Inuvik
169;9228;1752.695917;2026-01-12;00:45:57.181;-147.172205;65.347365;188.0;Inuvik
170;9228;1753.695917;2026-01-12;00:45:58.181;-147.221444;65.285459;188.0;Inuvik
171;9228;1754.695917;2026-01-12;00:45:59.181;-147.270453;65.223538;188.0;Inuvik
172;9228;1755.695917;2026-01-12;00:46:00.181;-147.319280;65.161606;188.0;Inuvik
173;9228;1756.695917;2026-01-12;00:46:01.181;-147.367925;65.099663;188.0;Inuvik
174;9228;1757.695917;2026-01-12;00:46:02.181;-147.416343;65.037703;188.0;Inuvik
175;9228;1758.695917;2026-01-12;00:46:03.181;-147.464537;64.975729;188.0;Inuvik
176;9228;1759.695917;2026-01-12;00:46:04.181;-147.512508;64.913738;188.0;Inuvik
177;9228;1760.695917;2026-01-12;00:46:05.181;-147.560338;64.851741;188.0;Inuvik
178;9228;1761.695917;2026-01-12;00:46:06.181;-147.607958;64.789729;188.0;Inuvik
179;9228;1762.695917;2026-01-12;00:46:07.181;-147.655361;64.727702;188.0;Inuvik
180;9228;1763.695917;2026-01-12;00:46:08.181;-147.702546;64.665660;188.0;Inuvik
181;9228;1764.695917;2026-01-12;00:46:09.181;-147.749538;64.603605;188.0;Inuvik
182;9228;1765.695917;2026-01-12;00:46:10.181;-147.796384;64.541542;188.0;Inuvik
183;9228;1766.695917;2026-01-12;00:46:11.181;-147.843017;64.479464;188.0;Inuvik
184;9228;1767.695917;2026-01-12;00:46:12.181;-147.889439;64.417371;188.0;Inuvik
185;9228;1768.695917;2026-01-12;00:46:13.181;-147.935651;64.355264;188.0;Inuvik
186;9228;1769.695917;2026-01-12;00:46:14.181;-147.981710;64.293148;188.0;Inuvik
187;9228;1770.695917;2026-01-12;00:46:15.181;-148.027596;64.231020;188.0;Inuvik
188;9228;1771.695917;2026-01-12;00:46:16.181;-148.073276;64.168879;188.0;Inuvik
189;9228;1771.752328;2026-01-12;00:46:16.238;-148.075846;64.165373;188.0;Inuvik
0;9243;1598.943310;2026-01-12;23:51:33.570;-122.658474;74.600309;219.0;Inuvik
1;9243;1599.943310;2026-01-12;23:51:34.570;-122.773605;74.542820;219.0;Inuvik
2;9243;1600.943310;2026-01-12;23:51:35.570;-122.887903;74.485272;219.0;Inuvik
3;9243;1601.943310;2026-01-12;23:51:36.570;-123.001376;74.427666;219.0;Inuvik
4;9243;1602.943310;2026-01-12;23:51:37.570;-123.114116;74.370013;219.0;Inuvik
5;9243;1603.943310;2026-01-12;23:51:38.570;-123.226107;74.312309;219.0;Inuvik
6;9243;1604.943310;2026-01-12;23:51:39.570;-123.337297;74.254549;219.0;Inuvik
7;9243;1605.943310;2026-01-12;23:51:40.570;-123.447694;74.196733;219.0;Inuvik
8;9243;1606.943310;2026-01-12;23:51:41.570;-123.557306;74.138862;219.0;Inuvik
9;9243;1607.943310;2026-01-12;23:51:42.570;-123.666275;74.080953;219.0;Inuvik
10;9243;1608.943310;2026-01-12;23:51:43.570;-123.774480;74.022989;219.0;Inuvik
11;9243;1609.943310;2026-01-12;23:51:44.570;-123.881923;73.964973;219.0;Inuvik
12;9243;1610.943310;2026-01-12;23:51:45.570;-123.988612;73.906903;219.0;Inuvik
13;9243;1611.943310;2026-01-12;23:51:46.570;-124.094598;73.848786;219.0;Inuvik
14;9243;1612.943310;2026-01-12;23:51:47.570;-124.199936;73.790628;219.0;Inuvik
15;9243;1613.943310;2026-01-12;23:51:48.570;-124.304542;73.732419;219.0;Inuvik
16;9243;1614.943310;2026-01-12;23:51:49.570;-124.408421;73.674159;219.0;Inuvik
17;9243;1615.943310;2026-01-12;23:51:50.570;-124.511581;73.615849;219.0;Inuvik
18;9243;1616.943310;2026-01-12;23:51:51.570;-124.614124;73.557500;219.0;Inuvik
19;9243;1617.943310;2026-01-12;23:51:52.570;-124.716003;73.499106;219.0;Inuvik
20;9243;1618.943310;2026-01-12;23:51:53.570;-124.817182;73.440664;219.0;Inuvik
21;9243;1619.943310;2026-01-12;23:51:54.570;-124.917670;73.382173;219.0;Inuvik
22;9243;1620.943310;2026-01-12;23:51:55.570;-125.017481;73.323635;219.0;Inuvik
23;9243;1621.943310;2026-01-12;23:51:56.570;-125.116739;73.265065;219.0;Inuvik
24;9243;1622.943310;2026-01-12;23:51:57.570;-125.215324;73.206448;219.0;Inuvik
25;9243;1623.943310;2026-01-12;23:51:58.570;-125.313242;73.147784;219.0;Inuvik
26;9243;1624.943310;2026-01-12;23:51:59.570;-125.410501;73.089074;219.0;Inuvik
27;9243;1625.943310;2026-01-12;23:52:00.570;-125.507163;73.030325;219.0;Inuvik
28;9243;1626.943310;2026-01-12;23:52:01.570;-125.603252;72.971540;219.0;Inuvik
29;9243;1627.943310;2026-01-12;23:52:02.570;-125.698700;72.912711;219.0;Inuvik
30;9243;1628.943310;2026-01-12;23:52:03.570;-125.793512;72.853836;219.0;Inuvik
31;9243;1629.943310;2026-01-12;23:52:04.570;-125.887695;72.794918;219.0;Inuvik
32;9243;1630.943310;2026-01-12;23:52:05.570;-125.981358;72.735969;219.0;Inuvik
33;9243;1631.943310;2026-01-12;23:52:06.570;-126.074429;72.676980;219.0;Inuvik
34;9243;1632.943310;2026-01-12;23:52:07.570;-126.166887;72.617948;219.0;Inuvik
35;9243;1633.943310;2026-01-12;23:52:08.570;-126.258738;72.558874;219.0;Inuvik
36;9243;1634.943310;2026-01-12;23:52:09.570;-126.350011;72.499761;219.0;Inuvik
37;9243;1635.943310;2026-01-12;23:52:10.570;-126.440794;72.440619;219.0;Inuvik
38;9243;1636.943310;2026-01-12;23:52:11.570;-126.530987;72.381436;219.0;Inuvik
39;9243;1637.943310;2026-01-12;23:52:12.570;-126.620595;72.322212;219.0;Inuvik
40;9243;1638.943310;2026-01-12;23:52:13.570;-126.709624;72.262948;219.0;Inuvik
41;9243;1639.943310;2026-01-12;23:52:14.570;-126.798146;72.203652;219.0;Inuvik
42;9243;1640.943310;2026-01-12;23:52:15.570;-126.886159;72.144324;219.0;Inuvik
43;9243;1641.943310;2026-01-12;23:52:16.570;-126.973607;72.084956;219.0;Inuvik
44;9243;1642.943310;2026-01-12;23:52:17.570;-127.060496;72.025549;219.0;Inuvik
45;9243;1643.943310;2026-01-12;23:52:18.570;-127.146831;71.966104;219.0;Inuvik
46;9243;1644.943310;2026-01-12;23:52:19.570;-127.232732;71.906634;219.0;Inuvik
47;9243;1645.943310;2026-01-12;23:52:20.570;-127.318099;71.847128;219.0;Inuvik
48;9243;1646.943310;2026-01-12;23:52:21.570;-127.402928;71.787584;219.0;Inuvik
49;9243;1647.943310;2026-01-12;23:52:22.570;-127.487222;71.728003;219.0;Inuvik
50;9243;1648.943310;2026-01-12;23:52:23.570;-127.571021;71.668390;219.0;Inuvik
51;9243;1649.943310;2026-01-12;23:52:24.570;-127.654384;71.608750;219.0;Inuvik
52;9243;1650.943310;2026-01-12;23:52:25.570;-127.737227;71.549075;219.0;Inuvik
53;9243;1651.943310;2026-01-12;23:52:26.570;-127.819555;71.489364;219.0;Inuvik
54;9243;1652.943310;2026-01-12;23:52:27.570;-127.901371;71.429617;219.0;Inuvik
55;9243;1653.943310;2026-01-12;23:52:28.570;-127.982759;71.369844;219.0;Inuvik
56;9243;1654.943310;2026-01-12;23:52:29.570;-128.063689;71.310042;219.0;Inuvik
57;9243;1655.943310;2026-01-12;23:52:30.570;-128.144120;71.250205;219.0;Inuvik
58;9243;1656.943310;2026-01-12;23:52:31.570;-128.224058;71.190334;219.0;Inuvik
59;9243;1657.943310;2026-01-12;23:52:32.570;-128.303509;71.130429;219.0;Inuvik
60;9243;1658.943310;2026-01-12;23:52:33.570;-128.382593;71.070504;219.0;Inuvik
61;9243;1659.943310;2026-01-12;23:52:34.570;-128.461197;71.010546;219.0;Inuvik
62;9243;1660.943310;2026-01-12;23:52:35.570;-128.539323;70.950555;219.0;Inuvik
63;9243;1661.943310;2026-01-12;23:52:36.570;-128.616977;70.890532;219.0;Inuvik
64;9243;1662.943310;2026-01-12;23:52:37.570;-128.694209;70.830481;219.0;Inuvik
65;9243;1663.943310;2026-01-12;23:52:38.570;-128.771049;70.770406;219.0;Inuvik
66;9243;1664.943310;2026-01-12;23:52:39.570;-128.847429;70.710300;219.0;Inuvik
67;9243;1665.943310;2026-01-12;23:52:40.570;-128.923351;70.650162;219.0;Inuvik
68;9243;1666.943310;2026-01-12;23:52:41.570;-128.998822;70.589993;219.0;Inuvik
69;9243;1667.943310;2026-01-12;23:52:42.570;-129.073932;70.529802;219.0;Inuvik
70;9243;1668.943310;2026-01-12;23:52:43.570;-129.148625;70.469585;219.0;Inuvik
71;9243;1669.943310;2026-01-12;23:52:44.570;-129.222878;70.409336;219.0;Inuvik
72;9243;1670.943310;2026-01-12;23:52:45.570;-129.296692;70.349058;219.0;Inuvik
73;9243;1671.943310;2026-01-12;23:52:46.570;-129.370087;70.288751;219.0;Inuvik
74;9243;1672.943310;2026-01-12;23:52:47.570;-129.443154;70.228426;219.0;Inuvik
75;9243;1673.943310;2026-01-12;23:52:48.570;-129.515793;70.168072;219.0;Inuvik
76;9243;1674.943310;2026-01-12;23:52:49.570;-129.588010;70.107688;219.0;Inuvik
77;9243;1675.943310;2026-01-12;23:52:50.570;-129.659806;70.047275;219.0;Inuvik
78;9243;1676.943310;2026-01-12;23:52:51.570;-129.731243;69.986840;219.0;Inuvik
79;9243;1677.943310;2026-01-12;23:52:52.570;-129.802326;69.926383;219.0;Inuvik
80;9243;1678.943310;2026-01-12;23:52:53.570;-129.872999;69.865897;219.0;Inuvik
81;9243;1679.943310;2026-01-12;23:52:54.570;-129.943266;69.805384;219.0;Inuvik
82;9243;1680.943310;2026-01-12;23:52:55.570;-130.013130;69.744842;219.0;Inuvik
83;9243;1681.943310;2026-01-12;23:52:56.570;-130.082692;69.684284;219.0;Inuvik
84;9243;1682.943310;2026-01-12;23:52:57.570;-130.151875;69.623701;219.0;Inuvik
85;9243;1683.943310;2026-01-12;23:52:58.570;-130.220664;69.563090;219.0;Inuvik
86;9243;1684.943310;2026-01-12;23:52:59.570;-130.289063;69.502453;219.0;Inuvik
87;9243;1685.943310;2026-01-12;23:53:00.570;-130.357102;69.441791;219.0;Inuvik
88;9243;1686.943310;2026-01-12;23:53:01.570;-130.424843;69.381113;219.0;Inuvik
89;9243;1687.943310;2026-01-12;23:53:02.570;-130.492204;69.320408;219.0;Inuvik
90;9243;1688.943310;2026-01-12;23:53:03.570;-130.559188;69.259678;219.0;Inuvik
91;9243;1689.943310;2026-01-12;23:53:04.570;-130.625798;69.198921;219.0;Inuvik
92;9243;1690.943310;2026-01-12;23:53:05.570;-130.692102;69.138146;219.0;Inuvik
93;9243;1691.943310;2026-01-12;23:53:06.570;-130.758083;69.077351;219.0;Inuvik
94;9243;1692.943310;2026-01-12;23:53:07.570;-130.823698;69.016530;219.0;Inuvik
95;9243;1693.943310;2026-01-12;23:53:08.570;-130.888951;68.955685;219.0;Inuvik
96;9243;1694.943310;2026-01-12;23:53:09.570;-130.953845;68.894814;219.0;Inuvik
97;9243;1695.943310;2026-01-12;23:53:10.570;-131.018486;68.833931;219.0;Inuvik
98;9243;1696.943310;2026-01-12;23:53:11.570;-131.082778;68.773023;219.0;Inuvik
99;9243;1697.943310;2026-01-12;23:53:12.570;-131.146719;68.712092;219.0;Inuvik
100;9243;1698.943310;2026-01-12;23:53:13.570;-131.210311;68.651136;219.0;Inuvik
101;9243;1699.943310;2026-01-12;23:53:14.570;-131.273594;68.590160;219.0;Inuvik
102;9243;1700.943310;2026-01-12;23:53:15.570;-131.336606;68.529169;219.0;Inuvik
103;9243;1701.943310;2026-01-12;23:53:16.570;-131.399277;68.468153;219.0;Inuvik
104;9243;1702.943310;2026-01-12;23:53:17.570;-131.461611;68.407115;219.0;Inuvik
105;9243;1703.943310;2026-01-12;23:53:18.570;-131.523610;68.346054;219.0;Inuvik
106;9243;1704.943310;2026-01-12;23:53:19.570;-131.585351;68.284977;219.0;Inuvik
107;9243;1705.943310;2026-01-12;23:53:20.570;-131.646794;68.223881;219.0;Inuvik
108;9243;1706.943310;2026-01-12;23:53:21.570;-131.707910;68.162763;219.0;Inuvik
109;9243;1707.943310;2026-01-12;23:53:22.570;-131.768701;68.101622;219.0;Inuvik
110;9243;1708.943310;2026-01-12;23:53:23.570;-131.829178;68.040460;219.0;Inuvik
111;9243;1709.943310;2026-01-12;23:53:24.570;-131.889432;67.979286;219.0;Inuvik
112;9243;1710.943310;2026-01-12;23:53:25.570;-131.949368;67.918091;219.0;Inuvik
113;9243;1711.943310;2026-01-12;23:53:26.570;-132.008990;67.856873;219.0;Inuvik
114;9243;1712.943310;2026-01-12;23:53:27.570;-132.068299;67.795634;219.0;Inuvik
115;9243;1713.943310;2026-01-12;23:53:28.570;-132.127344;67.734379;219.0;Inuvik
116;9243;1714.943310;2026-01-12;23:53:29.570;-132.186139;67.673108;219.0;Inuvik
117;9243;1715.943310;2026-01-12;23:53:30.570;-132.244629;67.611816;219.0;Inuvik
118;9243;1716.943310;2026-01-12;23:53:31.570;-132.302815;67.550503;219.0;Inuvik
119;9243;1717.943310;2026-01-12;23:53:32.570;-132.360701;67.489170;219.0;Inuvik
120;9243;1718.943310;2026-01-12;23:53:33.570;-132.418371;67.427825;219.0;Inuvik
121;9243;1719.943310;2026-01-12;23:53:34.570;-132.475763;67.366461;219.0;Inuvik
122;9243;1720.943310;2026-01-12;23:53:35.570;-132.532862;67.305077;219.0;Inuvik
123;9243;1721.943310;2026-01-12;23:53:36.570;-132.589669;67.243672;219.0;Inuvik
124;9243;1722.943310;2026-01-12;23:53:37.570;-132.646204;67.182250;219.0;Inuvik
125;9243;1723.943310;2026-01-12;23:53:38.570;-132.702534;67.120816;219.0;Inuvik
126;9243;1724.943310;2026-01-12;23:53:39.570;-132.758578;67.059363;219.0;Inuvik
127;9243;1725.943310;2026-01-12;23:53:40.570;-132.814339;66.997890;219.0;Inuvik
128;9243;1726.943310;2026-01-12;23:53:41.570;-132.869819;66.936398;219.0;Inuvik
129;9243;1727.943310;2026-01-12;23:53:42.570;-132.925074;66.874892;219.0;Inuvik
130;9243;1728.943310;2026-01-12;23:53:43.570;-132.980097;66.813372;219.0;Inuvik
131;9243;1729.943310;2026-01-12;23:53:44.570;-133.034845;66.751832;219.0;Inuvik
132;9243;1730.943310;2026-01-12;23:53:45.570;-133.089319;66.690274;219.0;Inuvik
133;9243;1731.943310;2026-01-12;23:53:46.570;-133.143522;66.628697;219.0;Inuvik
134;9243;1732.943310;2026-01-12;23:53:47.570;-133.197547;66.567110;219.0;Inuvik
135;9243;1733.943310;2026-01-12;23:53:48.570;-133.251312;66.505506;219.0;Inuvik
136;9243;1734.943310;2026-01-12;23:53:49.570;-133.304811;66.443884;219.0;Inuvik
